,Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
5826,Izmir,52,Rice - Retail,5,KG,5,2019,10.0941
5827,Izmir,52,Rice - Retail,5,KG,6,2019,10.2523
5828,Izmir,52,Rice - Retail,5,KG,7,2019,10.3485
5829,Izmir,52,Rice - Retail,5,KG,8,2019,10.3386
5830,Izmir,52,Rice - Retail,5,KG,9,2019,10.4043
5831,Izmir,52,Rice - Retail,5,KG,10,2019,10.1955
5832,Izmir,52,Rice - Retail,5,KG,11,2019,10.2719
5833,Izmir,52,Rice - Retail,5,KG,12,2019,10.2803
5834,Izmir,58,Wheat flour - Retail,5,KG,1,2017,3.2957
5835,Izmir,58,Wheat flour - Retail,5,KG,2,2017,3.2623
5836,Izmir,58,Wheat flour - Retail,5,KG,3,2017,3.2281
5837,Izmir,58,Wheat flour - Retail,5,KG,4,2017,3.3497
5838,Izmir,58,Wheat flour - Retail,5,KG,5,2017,3.4072
5839,Izmir,58,Wheat flour - Retail,5,KG,6,2017,3.3903
5840,Izmir,58,Wheat flour - Retail,5,KG,7,2017,3.3402
5841,Izmir,58,Wheat flour - Retail,5,KG,8,2017,3.442
5842,Izmir,58,Wheat flour - Retail,5,KG,9,2017,3.4564
5843,Izmir,58,Wheat flour - Retail,5,KG,10,2017,3.4694
5844,Izmir,58,Wheat flour - Retail,5,KG,11,2017,3.4396
5845,Izmir,58,Wheat flour - Retail,5,KG,12,2017,3.3669
5846,Izmir,58,Wheat flour - Retail,5,KG,1,2018,3.3148
5847,Izmir,58,Wheat flour - Retail,5,KG,2,2018,3.3415
5848,Izmir,58,Wheat flour - Retail,5,KG,3,2018,3.3721
5849,Izmir,58,Wheat flour - Retail,5,KG,4,2018,3.3628
5850,Izmir,58,Wheat flour - Retail,5,KG,5,2018,3.2136
5851,Izmir,58,Wheat flour - Retail,5,KG,6,2018,3.2721
5852,Izmir,58,Wheat flour - Retail,5,KG,7,2018,3.2706
5853,Izmir,58,Wheat flour - Retail,5,KG,8,2018,3.3573
5854,Izmir,58,Wheat flour - Retail,5,KG,9,2018,3.7417
5855,Izmir,58,Wheat flour - Retail,5,KG,10,2018,3.9674
5856,Izmir,58,Wheat flour - Retail,5,KG,11,2018,4.4074
5857,Izmir,58,Wheat flour - Retail,5,KG,12,2018,4.4403
5858,Izmir,58,Wheat flour - Retail,5,KG,1,2019,3.8162
5859,Izmir,58,Wheat flour - Retail,5,KG,2,2019,3.7942
5860,Izmir,58,Wheat flour - Retail,5,KG,3,2019,3.9675
5861,Izmir,58,Wheat flour - Retail,5,KG,4,2019,4.0411
5862,Izmir,58,Wheat flour - Retail,5,KG,5,2019,3.8631
5863,Izmir,58,Wheat flour - Retail,5,KG,6,2019,3.9158
5864,Izmir,58,Wheat flour - Retail,5,KG,7,2019,3.9505
5865,Izmir,58,Wheat flour - Retail,5,KG,8,2019,4.009
5866,Izmir,58,Wheat flour - Retail,5,KG,9,2019,3.8803
5867,Izmir,58,Wheat flour - Retail,5,KG,10,2019,3.8882
5868,Izmir,58,Wheat flour - Retail,5,KG,11,2019,3.9942
5869,Izmir,58,Wheat flour - Retail,5,KG,12,2019,4.2703
5870,Izmir,66,Beans (white) - Retail,5,KG,1,2017,8.2088
5871,Izmir,66,Beans (white) - Retail,5,KG,2,2017,8.7971
5872,Izmir,66,Beans (white) - Retail,5,KG,3,2017,9.4844
5873,Izmir,66,Beans (white) - Retail,5,KG,4,2017,9.5643
5874,Izmir,66,Beans (white) - Retail,5,KG,5,2017,9.4873
5875,Izmir,66,Beans (white) - Retail,5,KG,6,2017,9.849
5876,Izmir,66,Beans (white) - Retail,5,KG,7,2017,9.6451
5877,Izmir,66,Beans (white) - Retail,5,KG,8,2017,9.6759
5878,Izmir,66,Beans (white) - Retail,5,KG,9,2017,9.6128
5879,Izmir,66,Beans (white) - Retail,5,KG,10,2017,9.2291
5880,Izmir,66,Beans (white) - Retail,5,KG,11,2017,9.5944
5881,Izmir,66,Beans (white) - Retail,5,KG,12,2017,9.7561
5882,Izmir,66,Beans (white) - Retail,5,KG,1,2018,9.39
5883,Izmir,66,Beans (white) - Retail,5,KG,2,2018,9.2087
5884,Izmir,66,Beans (white) - Retail,5,KG,3,2018,9.2633
5885,Izmir,66,Beans (white) - Retail,5,KG,4,2018,9.2826
5886,Izmir,66,Beans (white) - Retail,5,KG,5,2018,9.2579
5887,Izmir,66,Beans (white) - Retail,5,KG,6,2018,9.2828
5888,Izmir,66,Beans (white) - Retail,5,KG,7,2018,9.1848
5889,Izmir,66,Beans (white) - Retail,5,KG,8,2018,9.0126
5890,Izmir,66,Beans (white) - Retail,5,KG,9,2018,9.6173
5891,Izmir,66,Beans (white) - Retail,5,KG,10,2018,10.7734
5892,Izmir,66,Beans (white) - Retail,5,KG,11,2018,12.0742
5893,Izmir,66,Beans (white) - Retail,5,KG,12,2018,12.3734
5894,Izmir,66,Beans (white) - Retail,5,KG,1,2019,11.2793
5895,Izmir,66,Beans (white) - Retail,5,KG,2,2019,11.5011
5896,Izmir,66,Beans (white) - Retail,5,KG,3,2019,11.6231
5897,Izmir,66,Beans (white) - Retail,5,KG,4,2019,11.5679
5898,Izmir,66,Beans (white) - Retail,5,KG,5,2019,11.8869
5899,Izmir,66,Beans (white) - Retail,5,KG,6,2019,12.8771
5900,Izmir,66,Beans (white) - Retail,5,KG,7,2019,12.7941
5901,Izmir,66,Beans (white) - Retail,5,KG,8,2019,12.9274
5902,Izmir,66,Beans (white) - Retail,5,KG,9,2019,12.9815
5903,Izmir,66,Beans (white) - Retail,5,KG,10,2019,12.5804
5904,Izmir,66,Beans (white) - Retail,5,KG,11,2019,12.5649
5905,Izmir,66,Beans (white) - Retail,5,KG,12,2019,13.0975
5906,Izmir,83,Potatoes - Retail,5,KG,1,2017,1.5605
5907,Izmir,83,Potatoes - Retail,5,KG,2,2017,1.6355
5908,Izmir,83,Potatoes - Retail,5,KG,3,2017,1.5726
5909,Izmir,83,Potatoes - Retail,5,KG,4,2017,2.1628
5910,Izmir,83,Potatoes - Retail,5,KG,5,2017,2.0473
5911,Izmir,83,Potatoes - Retail,5,KG,6,2017,1.5168
5912,Izmir,83,Potatoes - Retail,5,KG,7,2017,1.2421
5913,Izmir,83,Potatoes - Retail,5,KG,8,2017,1.3116
5914,Izmir,83,Potatoes - Retail,5,KG,9,2017,1.412
5915,Izmir,83,Potatoes - Retail,5,KG,10,2017,1.5008
5916,Izmir,83,Potatoes - Retail,5,KG,11,2017,1.5872
5917,Izmir,83,Potatoes - Retail,5,KG,12,2017,1.7164
5918,Izmir,83,Potatoes - Retail,5,KG,1,2018,1.6814
5919,Izmir,83,Potatoes - Retail,5,KG,2,2018,1.6384
5920,Izmir,83,Potatoes - Retail,5,KG,3,2018,1.6864
5921,Izmir,83,Potatoes - Retail,5,KG,4,2018,1.7247
5922,Izmir,83,Potatoes - Retail,5,KG,5,2018,2.2167
5923,Izmir,83,Potatoes - Retail,5,KG,6,2018,3.4777
5924,Izmir,83,Potatoes - Retail,5,KG,7,2018,3.1532
5925,Izmir,83,Potatoes - Retail,5,KG,8,2018,2.6969
5926,Izmir,83,Potatoes - Retail,5,KG,9,2018,2.5559
5927,Izmir,83,Potatoes - Retail,5,KG,10,2018,2.5502
5928,Izmir,83,Potatoes - Retail,5,KG,11,2018,3.0905
5929,Izmir,83,Potatoes - Retail,5,KG,12,2018,3.3361
5930,Izmir,83,Potatoes - Retail,5,KG,1,2019,4.0532
5931,Izmir,83,Potatoes - Retail,5,KG,2,2019,4.4026
5932,Izmir,83,Potatoes - Retail,5,KG,3,2019,4.9925
5933,Izmir,83,Potatoes - Retail,5,KG,4,2019,5.5475
5934,Izmir,83,Potatoes - Retail,5,KG,5,2019,4.0976
5935,Izmir,83,Potatoes - Retail,5,KG,6,2019,2.4047
5936,Izmir,83,Potatoes - Retail,5,KG,7,2019,2.4201
5937,Izmir,83,Potatoes - Retail,5,KG,8,2019,2.2526
5938,Izmir,83,Potatoes - Retail,5,KG,9,2019,2.1642
5939,Izmir,83,Potatoes - Retail,5,KG,10,2019,2.1724
5940,Izmir,83,Potatoes - Retail,5,KG,11,2019,2.0861
5941,Izmir,83,Potatoes - Retail,5,KG,12,2019,2.0924
5942,Izmir,92,Eggs - Retail,33,Unit,1,2017,0.5583
5943,Izmir,92,Eggs - Retail,33,Unit,2,2017,0.564
5944,Izmir,92,Eggs - Retail,33,Unit,3,2017,0.5339
5945,Izmir,92,Eggs - Retail,33,Unit,4,2017,0.4517
5946,Izmir,92,Eggs - Retail,33,Unit,5,2017,0.4348
5947,Izmir,92,Eggs - Retail,33,Unit,6,2017,0.4073
5948,Izmir,92,Eggs - Retail,33,Unit,7,2017,0.3885
5949,Izmir,92,Eggs - Retail,33,Unit,8,2017,0.4601
5950,Izmir,92,Eggs - Retail,33,Unit,9,2017,0.4813
5951,Izmir,92,Eggs - Retail,33,Unit,10,2017,0.4682
5952,Izmir,92,Eggs - Retail,33,Unit,11,2017,0.5344
5953,Izmir,92,Eggs - Retail,33,Unit,12,2017,0.5772
5954,Izmir,92,Eggs - Retail,33,Unit,1,2018,0.548
5955,Izmir,92,Eggs - Retail,33,Unit,2,2018,0.5292
5956,Izmir,92,Eggs - Retail,33,Unit,3,2018,0.5504
5957,Izmir,92,Eggs - Retail,33,Unit,4,2018,0.5278
5958,Izmir,92,Eggs - Retail,33,Unit,5,2018,0.5508
5959,Izmir,92,Eggs - Retail,33,Unit,6,2018,0.5807
5960,Izmir,92,Eggs - Retail,33,Unit,7,2018,0.634
5961,Izmir,92,Eggs - Retail,33,Unit,8,2018,0.8058
5962,Izmir,92,Eggs - Retail,33,Unit,9,2018,0.821
5963,Izmir,92,Eggs - Retail,33,Unit,10,2018,0.83
5964,Izmir,92,Eggs - Retail,33,Unit,11,2018,0.7352
5965,Izmir,92,Eggs - Retail,33,Unit,12,2018,0.7433
5966,Izmir,92,Eggs - Retail,33,Unit,1,2019,0.7891
5967,Izmir,92,Eggs - Retail,33,Unit,2,2019,0.7715
5968,Izmir,92,Eggs - Retail,33,Unit,3,2019,0.6985
5969,Izmir,92,Eggs - Retail,33,Unit,4,2019,0.6569
5970,Izmir,92,Eggs - Retail,33,Unit,5,2019,0.6117
5971,Izmir,92,Eggs - Retail,33,Unit,6,2019,0.532
5972,Izmir,92,Eggs - Retail,33,Unit,7,2019,0.5452
5973,Izmir,92,Eggs - Retail,33,Unit,8,2019,0.567
5974,Izmir,92,Eggs - Retail,33,Unit,9,2019,0.5881
5975,Izmir,92,Eggs - Retail,33,Unit,10,2019,0.5791
5976,Izmir,92,Eggs - Retail,33,Unit,11,2019,0.6068
5977,Izmir,92,Eggs - Retail,33,Unit,12,2019,0.6301
5978,Izmir,94,Meat (chicken) - Retail,5,KG,1,2017,8.493
5979,Izmir,94,Meat (chicken) - Retail,5,KG,2,2017,8.5171
5980,Izmir,94,Meat (chicken) - Retail,5,KG,3,2017,8.6842
5981,Izmir,94,Meat (chicken) - Retail,5,KG,4,2017,9.3913
5982,Izmir,94,Meat (chicken) - Retail,5,KG,5,2017,9.5793
5983,Izmir,94,Meat (chicken) - Retail,5,KG,6,2017,10.4138
5984,Izmir,94,Meat (chicken) - Retail,5,KG,7,2017,10.4274
5985,Izmir,94,Meat (chicken) - Retail,5,KG,8,2017,9.7391
5986,Izmir,94,Meat (chicken) - Retail,5,KG,9,2017,8.6136
5987,Izmir,94,Meat (chicken) - Retail,5,KG,10,2017,8.2383
5988,Izmir,94,Meat (chicken) - Retail,5,KG,11,2017,8.3841
5989,Izmir,94,Meat (chicken) - Retail,5,KG,12,2017,8.3723
5990,Izmir,94,Meat (chicken) - Retail,5,KG,1,2018,8.542
5991,Izmir,94,Meat (chicken) - Retail,5,KG,2,2018,8.7795
5992,Izmir,94,Meat (chicken) - Retail,5,KG,3,2018,8.9696
5993,Izmir,94,Meat (chicken) - Retail,5,KG,4,2018,9.2206
5994,Izmir,94,Meat (chicken) - Retail,5,KG,5,2018,9.5997
5995,Izmir,94,Meat (chicken) - Retail,5,KG,6,2018,10.3824
5996,Izmir,94,Meat (chicken) - Retail,5,KG,7,2018,10.6352
5997,Izmir,94,Meat (chicken) - Retail,5,KG,8,2018,10.4166
5998,Izmir,94,Meat (chicken) - Retail,5,KG,9,2018,10.6868
5999,Izmir,94,Meat (chicken) - Retail,5,KG,10,2018,11.3549
6000,Izmir,94,Meat (chicken) - Retail,5,KG,11,2018,11.4586
6001,Izmir,94,Meat (chicken) - Retail,5,KG,12,2018,11.3176
6002,Izmir,94,Meat (chicken) - Retail,5,KG,1,2019,11.3443
6003,Izmir,94,Meat (chicken) - Retail,5,KG,2,2019,11.3854
6004,Izmir,94,Meat (chicken) - Retail,5,KG,3,2019,11.5994
6005,Izmir,94,Meat (chicken) - Retail,5,KG,4,2019,12.7453
6006,Izmir,94,Meat (chicken) - Retail,5,KG,5,2019,14.9089
6007,Izmir,94,Meat (chicken) - Retail,5,KG,6,2019,15.5289
6008,Izmir,94,Meat (chicken) - Retail,5,KG,7,2019,14.5877
6009,Izmir,94,Meat (chicken) - Retail,5,KG,8,2019,12.4562
6010,Izmir,94,Meat (chicken) - Retail,5,KG,9,2019,11.067
6011,Izmir,94,Meat (chicken) - Retail,5,KG,10,2019,10.7491
6012,Izmir,94,Meat (chicken) - Retail,5,KG,11,2019,11.1889
6013,Izmir,94,Meat (chicken) - Retail,5,KG,12,2019,11.7723
6014,Izmir,97,Sugar - Retail,5,KG,1,2017,4.1288
6015,Izmir,97,Sugar - Retail,5,KG,2,2017,4.1414
6016,Izmir,97,Sugar - Retail,5,KG,3,2017,4.1421
6017,Izmir,97,Sugar - Retail,5,KG,4,2017,4.1239
6018,Izmir,97,Sugar - Retail,5,KG,5,2017,4.0927
6019,Izmir,97,Sugar - Retail,5,KG,6,2017,4.0385
6020,Izmir,97,Sugar - Retail,5,KG,7,2017,4.1425
6021,Izmir,97,Sugar - Retail,5,KG,8,2017,4.1838
6022,Izmir,97,Sugar - Retail,5,KG,9,2017,4.158
6023,Izmir,97,Sugar - Retail,5,KG,10,2017,4.2004
6024,Izmir,97,Sugar - Retail,5,KG,11,2017,4.6351
6025,Izmir,97,Sugar - Retail,5,KG,12,2017,4.1716
6026,Izmir,97,Sugar - Retail,5,KG,1,2018,4.2107
6027,Izmir,97,Sugar - Retail,5,KG,2,2018,4.1863
6028,Izmir,97,Sugar - Retail,5,KG,3,2018,4.4122
6029,Izmir,97,Sugar - Retail,5,KG,4,2018,4.4487
6030,Izmir,97,Sugar - Retail,5,KG,5,2018,4.5553
6031,Izmir,97,Sugar - Retail,5,KG,6,2018,4.6361
6032,Izmir,97,Sugar - Retail,5,KG,7,2018,4.721
6033,Izmir,97,Sugar - Retail,5,KG,8,2018,4.7271
6034,Izmir,97,Sugar - Retail,5,KG,9,2018,4.7436
6035,Izmir,97,Sugar - Retail,5,KG,10,2018,4.7448
6036,Izmir,97,Sugar - Retail,5,KG,11,2018,4.7565
6037,Izmir,97,Sugar - Retail,5,KG,12,2018,4.7168
6038,Izmir,97,Sugar - Retail,5,KG,1,2019,4.5957
6039,Izmir,97,Sugar - Retail,5,KG,2,2019,4.5509
6040,Izmir,97,Sugar - Retail,5,KG,3,2019,4.5821
6041,Izmir,97,Sugar - Retail,5,KG,4,2019,4.619
6042,Izmir,97,Sugar - Retail,5,KG,5,2019,4.7333
6043,Izmir,97,Sugar - Retail,5,KG,6,2019,4.7645
6044,Izmir,97,Sugar - Retail,5,KG,7,2019,5.3185
6045,Izmir,97,Sugar - Retail,5,KG,8,2019,5.388
6046,Izmir,97,Sugar - Retail,5,KG,9,2019,5.4375
6047,Izmir,97,Sugar - Retail,5,KG,10,2019,5.4353
6048,Izmir,97,Sugar - Retail,5,KG,11,2019,5.4603
6049,Izmir,97,Sugar - Retail,5,KG,12,2019,5.5038
6050,Izmir,105,Garlic - Retail,5,KG,1,2017,17.0324
6051,Izmir,105,Garlic - Retail,5,KG,2,2017,16.8827
6052,Izmir,105,Garlic - Retail,5,KG,3,2017,17.5706
6053,Izmir,105,Garlic - Retail,5,KG,4,2017,18.811
6054,Izmir,105,Garlic - Retail,5,KG,5,2017,17.3233
6055,Izmir,105,Garlic - Retail,5,KG,6,2017,15.4048
6056,Izmir,105,Garlic - Retail,5,KG,7,2017,14.7435
6057,Izmir,105,Garlic - Retail,5,KG,8,2017,14.1115
6058,Izmir,105,Garlic - Retail,5,KG,9,2017,13.8801
6059,Izmir,105,Garlic - Retail,5,KG,10,2017,13.9925
6060,Izmir,105,Garlic - Retail,5,KG,11,2017,13.217
6061,Izmir,105,Garlic - Retail,5,KG,12,2017,13.8029
6062,Izmir,105,Garlic - Retail,5,KG,1,2018,13.9935
6063,Izmir,105,Garlic - Retail,5,KG,2,2018,13.5099
6064,Izmir,105,Garlic - Retail,5,KG,3,2018,13.4682
6065,Izmir,105,Garlic - Retail,5,KG,4,2018,14.2481
6066,Izmir,105,Garlic - Retail,5,KG,5,2018,13.9656
6067,Izmir,105,Garlic - Retail,5,KG,6,2018,13.5918
6068,Izmir,105,Garlic - Retail,5,KG,7,2018,13.7535
6069,Izmir,105,Garlic - Retail,5,KG,8,2018,13.3193
6070,Izmir,105,Garlic - Retail,5,KG,9,2018,14.228
6071,Izmir,105,Garlic - Retail,5,KG,10,2018,15.2074
6072,Izmir,105,Garlic - Retail,5,KG,11,2018,16.7031
6073,Izmir,105,Garlic - Retail,5,KG,12,2018,18.9205
6074,Izmir,105,Garlic - Retail,5,KG,1,2019,22.167
6075,Izmir,105,Garlic - Retail,5,KG,2,2019,23.9763
6076,Izmir,105,Garlic - Retail,5,KG,3,2019,24.8526
6077,Izmir,105,Garlic - Retail,5,KG,4,2019,26.1213
6078,Izmir,105,Garlic - Retail,5,KG,5,2019,19.6506
6079,Izmir,105,Garlic - Retail,5,KG,6,2019,21.6816
6080,Izmir,105,Garlic - Retail,5,KG,7,2019,22.4081
6081,Izmir,105,Garlic - Retail,5,KG,8,2019,23.85
6082,Izmir,105,Garlic - Retail,5,KG,9,2019,32.6749
6083,Izmir,105,Garlic - Retail,5,KG,10,2019,38.6159
6084,Izmir,105,Garlic - Retail,5,KG,11,2019,37.153
6085,Izmir,105,Garlic - Retail,5,KG,12,2019,38.4497
6086,Izmir,108,Lentils - Retail,5,KG,1,2017,8.3335
6087,Izmir,108,Lentils - Retail,5,KG,2,2017,8.1971
6088,Izmir,108,Lentils - Retail,5,KG,3,2017,8.606
6089,Izmir,108,Lentils - Retail,5,KG,4,2017,8.5439
6090,Izmir,108,Lentils - Retail,5,KG,5,2017,8.4122
6091,Izmir,108,Lentils - Retail,5,KG,6,2017,8.5799
6092,Izmir,108,Lentils - Retail,5,KG,7,2017,8.3221
6093,Izmir,108,Lentils - Retail,5,KG,8,2017,8.0724
6094,Izmir,108,Lentils - Retail,5,KG,9,2017,8.1342
6095,Izmir,108,Lentils - Retail,5,KG,10,2017,7.896
6096,Izmir,108,Lentils - Retail,5,KG,11,2017,7.5494
6097,Izmir,108,Lentils - Retail,5,KG,12,2017,7.5663
6098,Izmir,108,Lentils - Retail,5,KG,1,2018,7.191
6099,Izmir,108,Lentils - Retail,5,KG,2,2018,6.9409
6100,Izmir,108,Lentils - Retail,5,KG,3,2018,6.9779
6101,Izmir,108,Lentils - Retail,5,KG,4,2018,6.783
6102,Izmir,108,Lentils - Retail,5,KG,5,2018,6.7379
6103,Izmir,108,Lentils - Retail,5,KG,6,2018,6.6399
6104,Izmir,108,Lentils - Retail,5,KG,7,2018,6.7879
6105,Izmir,108,Lentils - Retail,5,KG,8,2018,6.8339
6106,Izmir,108,Lentils - Retail,5,KG,9,2018,6.9903
6107,Izmir,108,Lentils - Retail,5,KG,10,2018,7.1999
6108,Izmir,108,Lentils - Retail,5,KG,11,2018,7.2727
6109,Izmir,108,Lentils - Retail,5,KG,12,2018,7.1596
6110,Izmir,108,Lentils - Retail,5,KG,1,2019,6.4651
6111,Izmir,108,Lentils - Retail,5,KG,2,2019,6.5669
6112,Izmir,108,Lentils - Retail,5,KG,3,2019,6.5272
6113,Izmir,108,Lentils - Retail,5,KG,4,2019,6.4988
6114,Izmir,108,Lentils - Retail,5,KG,5,2019,6.5831
6115,Izmir,108,Lentils - Retail,5,KG,6,2019,6.6692
6116,Izmir,108,Lentils - Retail,5,KG,7,2019,6.8129
6117,Izmir,108,Lentils - Retail,5,KG,8,2019,6.9296
6118,Izmir,108,Lentils - Retail,5,KG,9,2019,7.1288
6119,Izmir,108,Lentils - Retail,5,KG,10,2019,7.0764
6120,Izmir,108,Lentils - Retail,5,KG,11,2019,7.036
6121,Izmir,108,Lentils - Retail,5,KG,12,2019,7.5267
6122,Izmir,112,Pasta - Retail,5,KG,1,2017,2.9633
6123,Izmir,112,Pasta - Retail,5,KG,2,2017,3.0393
6124,Izmir,112,Pasta - Retail,5,KG,3,2017,3.076
6125,Izmir,112,Pasta - Retail,5,KG,4,2017,3.0524
6126,Izmir,112,Pasta - Retail,5,KG,5,2017,3.0939
6127,Izmir,112,Pasta - Retail,5,KG,6,2017,3.0047
6128,Izmir,112,Pasta - Retail,5,KG,7,2017,3.0622
6129,Izmir,112,Pasta - Retail,5,KG,8,2017,3.063
6130,Izmir,112,Pasta - Retail,5,KG,9,2017,3.111
6131,Izmir,112,Pasta - Retail,5,KG,10,2017,3.2035
6132,Izmir,112,Pasta - Retail,5,KG,11,2017,3.2766
6133,Izmir,112,Pasta - Retail,5,KG,12,2017,3.2045
6134,Izmir,112,Pasta - Retail,5,KG,1,2018,3.0478
6135,Izmir,112,Pasta - Retail,5,KG,2,2018,3.1421
6136,Izmir,112,Pasta - Retail,5,KG,3,2018,3.263
6137,Izmir,112,Pasta - Retail,5,KG,4,2018,3.239
6138,Izmir,112,Pasta - Retail,5,KG,5,2018,3.2027
6139,Izmir,112,Pasta - Retail,5,KG,6,2018,3.3826
6140,Izmir,112,Pasta - Retail,5,KG,7,2018,3.4528
6141,Izmir,112,Pasta - Retail,5,KG,8,2018,3.5594
6142,Izmir,112,Pasta - Retail,5,KG,9,2018,3.483
6143,Izmir,112,Pasta - Retail,5,KG,10,2018,3.8346
6144,Izmir,112,Pasta - Retail,5,KG,11,2018,3.9361
6145,Izmir,112,Pasta - Retail,5,KG,12,2018,3.7891
6146,Izmir,112,Pasta - Retail,5,KG,1,2019,3.9116
6147,Izmir,112,Pasta - Retail,5,KG,2,2019,3.8638
6148,Izmir,112,Pasta - Retail,5,KG,3,2019,4.0587
6149,Izmir,112,Pasta - Retail,5,KG,4,2019,4.0099
6150,Izmir,112,Pasta - Retail,5,KG,5,2019,3.9452
6151,Izmir,112,Pasta - Retail,5,KG,6,2019,4.2239
6152,Izmir,112,Pasta - Retail,5,KG,7,2019,4.7899
6153,Izmir,112,Pasta - Retail,5,KG,8,2019,4.6848
6154,Izmir,112,Pasta - Retail,5,KG,9,2019,4.7336
6155,Izmir,112,Pasta - Retail,5,KG,10,2019,4.974
6156,Izmir,112,Pasta - Retail,5,KG,11,2019,4.8459
6157,Izmir,112,Pasta - Retail,5,KG,12,2019,4.9827
6158,Izmir,114,Tomatoes - Retail,5,KG,1,2017,3.6058
6159,Izmir,114,Tomatoes - Retail,5,KG,2,2017,2.8421
6160,Izmir,114,Tomatoes - Retail,5,KG,3,2017,2.7432
6161,Izmir,114,Tomatoes - Retail,5,KG,4,2017,4.363
6162,Izmir,114,Tomatoes - Retail,5,KG,5,2017,3.8389
6163,Izmir,114,Tomatoes - Retail,5,KG,6,2017,2.1187
6164,Izmir,114,Tomatoes - Retail,5,KG,7,2017,2.0546
6165,Izmir,114,Tomatoes - Retail,5,KG,8,2017,1.866
6166,Izmir,114,Tomatoes - Retail,5,KG,9,2017,2.0796
6167,Izmir,114,Tomatoes - Retail,5,KG,10,2017,2.3323
6168,Izmir,114,Tomatoes - Retail,5,KG,11,2017,3.2492
6169,Izmir,114,Tomatoes - Retail,5,KG,12,2017,4.0193
6170,Izmir,114,Tomatoes - Retail,5,KG,1,2018,3.5791
6171,Izmir,114,Tomatoes - Retail,5,KG,2,2018,3.4074
6172,Izmir,114,Tomatoes - Retail,5,KG,3,2018,3.3163
6173,Izmir,114,Tomatoes - Retail,5,KG,4,2018,3.4949
6174,Izmir,114,Tomatoes - Retail,5,KG,5,2018,2.9282
6175,Izmir,114,Tomatoes - Retail,5,KG,6,2018,3.5344
6176,Izmir,114,Tomatoes - Retail,5,KG,7,2018,3.9192
6177,Izmir,114,Tomatoes - Retail,5,KG,8,2018,3.2123
6178,Izmir,114,Tomatoes - Retail,5,KG,9,2018,4.4995
6179,Izmir,114,Tomatoes - Retail,5,KG,10,2018,5.7484
6180,Izmir,114,Tomatoes - Retail,5,KG,11,2018,4.5203
6181,Izmir,114,Tomatoes - Retail,5,KG,12,2018,4.0472
6182,Izmir,114,Tomatoes - Retail,5,KG,1,2019,6.6166
6183,Izmir,114,Tomatoes - Retail,5,KG,2,2019,5.4395
6184,Izmir,114,Tomatoes - Retail,5,KG,3,2019,5.8325
6185,Izmir,114,Tomatoes - Retail,5,KG,4,2019,7.3245
6186,Izmir,114,Tomatoes - Retail,5,KG,5,2019,4.5176
6187,Izmir,114,Tomatoes - Retail,5,KG,6,2019,2.408
6188,Izmir,114,Tomatoes - Retail,5,KG,7,2019,2.7847
6189,Izmir,114,Tomatoes - Retail,5,KG,8,2019,3.2039
6190,Izmir,114,Tomatoes - Retail,5,KG,9,2019,3.0468
6191,Izmir,114,Tomatoes - Retail,5,KG,10,2019,3.636
6192,Izmir,114,Tomatoes - Retail,5,KG,11,2019,4.0411
6193,Izmir,114,Tomatoes - Retail,5,KG,12,2019,4.7359
6194,Izmir,119,Groundnuts (shelled) - Retail,5,KG,1,2017,19.6288
6195,Izmir,119,Groundnuts (shelled) - Retail,5,KG,2,2017,19.4825
6196,Izmir,119,Groundnuts (shelled) - Retail,5,KG,3,2017,19.2862
6197,Izmir,119,Groundnuts (shelled) - Retail,5,KG,4,2017,19.6539
6198,Izmir,119,Groundnuts (shelled) - Retail,5,KG,5,2017,19.2213
6199,Izmir,119,Groundnuts (shelled) - Retail,5,KG,6,2017,19.6539
6200,Izmir,119,Groundnuts (shelled) - Retail,5,KG,7,2017,19.5633
6201,Izmir,119,Groundnuts (shelled) - Retail,5,KG,8,2017,19.3358
6202,Izmir,119,Groundnuts (shelled) - Retail,5,KG,9,2017,19.6758
6203,Izmir,119,Groundnuts (shelled) - Retail,5,KG,10,2017,20.2004
6204,Izmir,119,Groundnuts (shelled) - Retail,5,KG,11,2017,20.3917
6205,Izmir,119,Groundnuts (shelled) - Retail,5,KG,12,2017,20.4976
6206,Izmir,119,Groundnuts (shelled) - Retail,5,KG,1,2018,21.2346
6207,Izmir,119,Groundnuts (shelled) - Retail,5,KG,2,2018,22.0449
6208,Izmir,119,Groundnuts (shelled) - Retail,5,KG,3,2018,21.0771
6209,Izmir,119,Groundnuts (shelled) - Retail,5,KG,4,2018,20.7101
6210,Izmir,119,Groundnuts (shelled) - Retail,5,KG,5,2018,21.5928
6211,Izmir,119,Groundnuts (shelled) - Retail,5,KG,6,2018,21.3737
6212,Izmir,119,Groundnuts (shelled) - Retail,5,KG,7,2018,21.5928
6213,Izmir,119,Groundnuts (shelled) - Retail,5,KG,8,2018,21.1773
6214,Izmir,119,Groundnuts (shelled) - Retail,5,KG,9,2018,21.7129
6215,Izmir,119,Groundnuts (shelled) - Retail,5,KG,10,2018,21.7691
6216,Izmir,119,Groundnuts (shelled) - Retail,5,KG,11,2018,21.8432
6217,Izmir,119,Groundnuts (shelled) - Retail,5,KG,12,2018,21.3799
6218,Izmir,119,Groundnuts (shelled) - Retail,5,KG,1,2019,20.9264
6219,Izmir,119,Groundnuts (shelled) - Retail,5,KG,2,2019,23.8591
